CustomerID,Name,Membership_Level,upgrade_proba,Propensity_Bucket,Monthly_Revenue,Spending_Score,Purchase_Frequency,App_Rating,Last_Month_Complaints
CUST1752,Erik Parker,Basic,0.0016552819,Cold (0-30%),680.0160000000001,88,12.4,4,0
CUST2617,Daisy Carlson,Basic,0.0016538493,Cold (0-30%),432.957,57,5.3,5,0
CUST1591,Kevin Thompson,Basic,0.0016480513,Cold (0-30%),422.448,32,7.8,3,0
CUST2952,Annette Stewart,Basic,0.0016474326,Cold (0-30%),766.7429999999999,62,13.1,3,1
CUST1207,Darren Rose,Basic,0.0016439821,Cold (0-30%),529.3480000000001,75,5.9,2,0
CUST2658,Mr. Kenneth Mathews,Basic,0.0016317437,Cold (0-30%),265.09799999999996,61,5.1,5,0
CUST2014,Christopher Alvarez,Basic,0.001614963,Cold (0-30%),290.706,91,2.6,4,1
CUST1881,Crystal Wright,Basic,0.0016000957,Cold (0-30%),1171.076,72,13.7,1,0
CUST2614,Jenny Phillips,Basic,0.0015974614,Cold (0-30%),662.16,6,12.4,4,1
CUST2332,Richard Taylor,Silver,0.0015830707,Cold (0-30%),619.887,81,12.7,5,0
CUST1128,Elizabeth Dunn,Basic,0.001574523,Cold (0-30%),132.25799999999998,87,6.7,3,0
CUST2486,Bruce Barnes,Gold,0.0015566302,Cold (0-30%),761.492,77,12.7,4,0
CUST2722,Edward Baxter,Basic,0.001552841,Cold (0-30%),104.538,56,1.9,3,0
CUST2573,Denise Brown,Basic,0.0015321305,Cold (0-30%),607.0500000000001,58,9.0,3,0
CUST2229,Kristina Sanders,Basic,0.0015217758,Cold (0-30%),301.32,15,6.0,4,0
CUST1442,Kenneth Jacobson,Basic,0.001511571,Cold (0-30%),605.891,2,14.3,4,0
CUST2239,Roy Peterson,Basic,0.0015057866,Cold (0-30%),322.317,69,5.9,3,1
CUST1040,Connor Torres,Basic,0.0015032664,Cold (0-30%),623.6640000000001,74,14.4,4,0
CUST1264,Brandon Edwards,Basic,0.0014913809,Cold (0-30%),761.237,90,10.1,4,1
CUST2803,Laura Simmons,Basic,0.0014745233,Cold (0-30%),414.82500000000005,46,7.5,2,0
CUST1561,Edward Travis,Basic,0.0014624406,Cold (0-30%),414.12,82,8.7,4,0
CUST1149,Kristi White,Basic,0.0014508836,Cold (0-30%),464.75,94,12.5,2,0
CUST2250,Hannah Romero,Basic,0.0014437772,Cold (0-30%),931.456,93,12.8,5,0
CUST1628,Jessica Wade,Basic,0.0014252376,Cold (0-30%),44.356,82,1.3,3,0
CUST1507,Misty Roach,Basic,0.0014136746,Cold (0-30%),193.79999999999998,75,3.0,5,0
CUST2099,Samantha Cruz,Basic,0.0013900362,Cold (0-30%),509.163,7,12.9,4,1
CUST2176,Ryan Weaver,Basic,0.0013845454,Cold (0-30%),533.76,75,13.9,5,0
CUST1552,Valerie Gomez,Basic,0.0013838006,Cold (0-30%),451.332,36,10.8,4,0
CUST1252,Tonya Jenkins,Basic,0.0013715482,Cold (0-30%),789.888,94,13.2,4,0
CUST1319,David Estrada,Basic,0.0013563036,Cold (0-30%),176.86800000000002,49,3.6,3,0
CUST1408,Destiny Diaz,Basic,0.0013544185,Cold (0-30%),933.1620000000001,100,9.3,4,0
CUST2404,Jason Lynch,Basic,0.0013498571,Cold (0-30%),509.40000000000003,95,12.0,4,1
CUST2102,Kyle Manning,Basic,0.0013448321,Cold (0-30%),845.936,9,9.8,5,0
CUST1879,Elizabeth Patrick,Basic,0.0013414844,Cold (0-30%),99.813,64,2.1,1,0
CUST2464,Jennifer Howe,Basic,0.0013360063,Cold (0-30%),482.48,97,8.0,3,0
CUST1026,Christopher Anderson,Basic,0.0013273333,Cold (0-30%),113.491,82,3.1,1,0
CUST2366,Maria Zimmerman,Basic,0.0013136031,Cold (0-30%),906.0020000000001,2,13.9,4,0
CUST1452,Robert Ramos,Basic,0.0013069297,Cold (0-30%),341.228,59,4.6,2,0
CUST1609,Adam Ross,Basic,0.0012940161,Cold (0-30%),516.672,42,4.8,3,1
CUST1114,Morgan Mckinney,Basic,0.001285164,Cold (0-30%),230.62,47,5.2,4,0
CUST1459,Christina Hammond,Gold,0.0012804515,Cold (0-30%),549.192,91,14.7,2,1
CUST1618,Anthony Nguyen,Basic,0.0012634522,Cold (0-30%),155.52,83,3.0,5,1
CUST1647,Anthony Hess,Basic,0.0012481718,Cold (0-30%),681.017,65,7.3,5,0
CUST2879,Alan Woodard,Basic,0.0012476364,Cold (0-30%),1057.7830000000001,28,12.7,5,0
CUST2496,Angel Smith,Basic,0.0012470626,Cold (0-30%),1048.08,90,12.0,2,0
CUST1735,Elizabeth Brown,Basic,0.0012459998,Cold (0-30%),631.68,99,7.0,3,1
CUST1397,Jason Jones,Basic,0.0012436896,Cold (0-30%),370.88,95,8.0,5,0
CUST1799,Michael Wilcox,Basic,0.0012405319,Cold (0-30%),241.04,78,2.0,4,0
CUST2548,Amanda Bright,Basic,0.0012404114,Cold (0-30%),237.754,31,10.1,5,0
CUST2550,Eric Campbell,Basic,0.0012337099,Cold (0-30%),656.412,100,5.7,3,1
CUST1396,Allison Gilmore,Basic,0.0012213303,Cold (0-30%),638.044,43,6.8,4,0
CUST1108,Gina Weeks,Basic,0.0012114265,Cold (0-30%),165.66,81,3.3,4,0
CUST1892,Michael Owens,Basic,0.0012099895,Cold (0-30%),985.3530000000001,81,12.3,4,1
CUST2253,Robert Martin,Basic,0.0011881613,Cold (0-30%),372.582,75,12.6,4,0
CUST2350,Jessica Porter,Basic,0.0011845711,Cold (0-30%),519.885,84,13.5,3,0
CUST1157,Ryan Hunter,Basic,0.0011757112,Cold (0-30%),486.13500000000005,81,6.5,4,0
CUST2697,Debra Michael,Basic,0.0011704498,Cold (0-30%),575.2460000000001,85,11.9,4,1
CUST1155,Jennifer Pratt,Basic,0.0011647979,Cold (0-30%),412.585,16,9.5,4,0
CUST2227,Danny Evans,Basic,0.0011455548,Cold (0-30%),827.529,51,14.1,3,0
CUST1260,Lisa Yoder,Basic,0.00114413,Cold (0-30%),869.5260000000001,3,12.6,3,0
CUST2213,Joshua Barber,Basic,0.0011307396,Cold (0-30%),1152.644,6,10.6,5,0
CUST1130,Michael Hubbard,Basic,0.0011137346,Cold (0-30%),198.594,84,3.3,4,0
CUST1514,Jacqueline Sharp,Basic,0.00109435,Cold (0-30%),289.00800000000004,29,14.4,4,1
CUST1586,Jennifer Simmons,Basic,0.0010778342,Cold (0-30%),341.52,79,12.0,3,0
CUST2031,Antonio Levine,Basic,0.0010645823,Cold (0-30%),951.2499999999999,75,12.5,1,0
CUST1222,Heather Lyons,Basic,0.0010639308,Cold (0-30%),275.09999999999997,95,13.1,3,0
CUST1510,Brenda Graham,Basic,0.0010623428,Cold (0-30%),734.2339999999999,67,7.3,4,0
CUST2305,Matthew Krause,Basic,0.0010613666,Cold (0-30%),1909.0959999999998,96,14.6,5,0
CUST2400,Kara Morris,Basic,0.0010427863,Cold (0-30%),439.152,83,11.2,4,0
CUST2670,Kelly Walker,Basic,0.001027383,Cold (0-30%),787.25,63,13.4,3,1
CUST2245,Rhonda Krueger,Basic,0.0009953973,Cold (0-30%),898.265,62,11.5,4,0
CUST2708,John Smith,Basic,0.0009765718,Cold (0-30%),663.192,62,12.2,1,0
CUST2377,Andrew Martinez,Basic,0.00096942123,Cold (0-30%),417.12,28,8.8,2,0
CUST2907,Dana Simpson,Basic,0.0009648666,Cold (0-30%),470.613,91,14.3,1,0
CUST1584,Richard Hawkins,Basic,0.0009617227,Cold (0-30%),519.0360000000001,68,8.4,2,0
CUST2344,Wendy Malone,Basic,0.00095964444,Cold (0-30%),369.33,80,6.5,4,0
CUST1379,Michael Jacobs,Basic,0.0009581886,Cold (0-30%),190.90800000000002,54,3.6,5,0
CUST1120,Mrs. Shannon Campbell,Basic,0.00095270626,Cold (0-30%),1173.375,94,10.5,2,0
CUST1522,Eric Davis,Basic,0.0009477129,Cold (0-30%),925.9919999999998,23,8.1,5,0
CUST2497,Xavier Gutierrez,Basic,0.0009394546,Cold (0-30%),505.7300000000001,73,10.3,4,0
CUST1736,Donna Bryant,Basic,0.0009276939,Cold (0-30%),322.091,64,7.7,5,1
CUST1424,Kaitlyn Butler,Basic,0.0009203601,Cold (0-30%),374.34,73,10.2,3,0
CUST2143,Timothy Ortiz,Basic,0.0009118576,Cold (0-30%),937.5,99,15.0,4,0
CUST2676,Nicole Mcclure,Basic,0.00088183593,Cold (0-30%),376.165,88,11.5,5,0
CUST1246,Monica Long,Basic,0.0008739104,Cold (0-30%),583.438,96,12.7,5,1
CUST2395,Kyle Skinner,Basic,0.00086087896,Cold (0-30%),832.656,36,13.2,4,0
CUST1987,Seth Tate,Basic,0.0008481054,Cold (0-30%),686.0039999999999,83,13.2,5,0
CUST1095,Anthony Moore,Basic,0.00084798987,Cold (0-30%),585.648,98,14.4,4,0
CUST1947,Stephen Thomas,Basic,0.0008437864,Cold (0-30%),1019.04,84,11.0,4,0
CUST2037,Bryan Robinson,Basic,0.00083060726,Cold (0-30%),453.962,95,6.1,2,0
CUST1946,Richard Ewing,Basic,0.0008295295,Cold (0-30%),111.8,97,4.0,4,0
CUST1744,Adam Farmer,Basic,0.0008014903,Cold (0-30%),605.9520000000001,75,12.8,4,0
CUST1760,Kevin Harris,Basic,0.0007953718,Cold (0-30%),487.83000000000004,71,13.8,5,0
CUST2185,Robert Green,Basic,0.0007802901,Cold (0-30%),868.14,79,11.7,4,0
CUST1270,Lisa Harris,Basic,0.0007375638,Cold (0-30%),493.452,70,5.4,4,0
CUST2634,Kathleen Ramirez,Basic,0.00072423747,Cold (0-30%),1268.064,65,12.6,3,0
CUST2380,Rita Morris,Basic,0.0007178597,Cold (0-30%),601.552,26,13.1,3,0
CUST1945,Judy Wiley,Platinum,0.0007107411,Cold (0-30%),605.745,72,13.5,4,1
CUST2437,Daniel Wright,Basic,0.00067828514,Cold (0-30%),992.6840000000001,71,12.1,5,0
CUST2477,Andrea Reynolds,Basic,0.00067784055,Cold (0-30%),770.8679999999999,100,12.6,3,0
CUST1903,Eugene Ward,Basic,0.00066561415,Cold (0-30%),968.145,83,12.9,4,1
CUST1714,Mr. Daniel Gilbert,Basic,0.00063661096,Cold (0-30%),761.202,100,11.7,3,1
CUST1134,Benjamin Obrien,Basic,0.0005821971,Cold (0-30%),1812.3729999999998,23,13.7,5,0
CUST1308,Linda Sanchez,Basic,0.000570976,Cold (0-30%),357.568,75,6.4,3,0
CUST2146,Nancy Goodman,Basic,0.0005651388,Cold (0-30%),317.811,95,3.9,1,0
CUST1757,David Watkins,Basic,0.0005431799,Cold (0-30%),719.664,58,14.1,4,0
CUST1830,Jason Mcintyre,Basic,0.0005323267,Cold (0-30%),732.1500000000001,85,15.0,4,0
CUST2939,Misty Conrad,Basic,0.0004956715,Cold (0-30%),456.07,87,11.8,5,0
CUST1084,Tracey Reyes,Basic,0.000492752,Cold (0-30%),581.504,88,11.2,2,0
CUST1503,Michelle Weaver,Basic,0.0004922574,Cold (0-30%),1008.56,87,11.2,3,0
CUST1877,Jonathan Kim,Basic,0.00048549473,Cold (0-30%),578.816,57,12.8,5,0
CUST1915,Joseph Medina,Basic,0.000456292,Cold (0-30%),483.604,76,11.6,4,0
CUST1810,Elizabeth Esparza,Basic,0.00042506505,Cold (0-30%),1217.088,83,14.4,4,1
CUST1940,Mary Garrett,Basic,0.0004108096,Cold (0-30%),611.4010000000001,5,13.3,5,0
CUST1755,Brianna Foster,Basic,0.000410203,Cold (0-30%),1124.904,96,13.2,4,0
CUST2428,Ashley Escobar,Basic,0.00036220194,Cold (0-30%),697.74,95,14.5,5,0
